"STATION","NAME","DATE","PRCP","TAVG","TMAX","TMIN"
"IN011180800","JABALPUR, IN","2014-09-22",,"85","92",
"IN011180800","JABALPUR, IN","2014-09-23",,"83","92",
"IN011180800","JABALPUR, IN","2014-09-24",,"83","91",
"IN011180800","JABALPUR, IN","2014-09-25",,"82","92",
"IN011180800","JABALPUR, IN","2014-09-26",,"83","93",
"IN011180800","JABALPUR, IN","2014-09-27",,"83","93",
"IN011180800","JABALPUR, IN","2014-09-28",,"83",,
"IN011180800","JABALPUR, IN","2014-09-29",,"84",,
"IN011180800","JABALPUR, IN","2014-09-30",,"83","93",
"IN011180800","JABALPUR, IN","2014-10-01",,"82",,
"IN011180800","JABALPUR, IN","2014-10-02",,"81",,
"IN011180800","JABALPUR, IN","2014-10-03",,"83","92",
"IN011180800","JABALPUR, IN","2014-10-04",,"83",,
"IN011180800","JABALPUR, IN","2014-10-05",,"84","93",
"IN011180800","JABALPUR, IN","2014-10-06",,"81",,
"IN011180800","JABALPUR, IN","2014-10-07",,"76","90",
"IN011180800","JABALPUR, IN","2014-10-08",,"80","89",
"IN011180800","JABALPUR, IN","2014-10-09",,"80","90",
"IN011180800","JABALPUR, IN","2014-10-10",,"81",,
"IN011180800","JABALPUR, IN","2014-10-11",,"79","91",
"IN011180800","JABALPUR, IN","2014-10-12",,"80","90",
"IN011180800","JABALPUR, IN","2014-10-13",,"74","79",
"IN011180800","JABALPUR, IN","2014-10-14",,"74","81",
"IN011180800","JABALPUR, IN","2014-10-15",,"78",,
"IN011180800","JABALPUR, IN","2014-10-16",,"78",,
"IN011180800","JABALPUR, IN","2014-10-17",,"79","90",
"IN011180800","JABALPUR, IN","2014-10-18",,"78","90",
"IN011180800","JABALPUR, IN","2014-10-19",,"80","90",
"IN011180800","JABALPUR, IN","2014-10-20",,"79","90",
"IN011180800","JABALPUR, IN","2014-10-21",,"76",,
"IN011180800","JABALPUR, IN","2014-10-22",,"76","88",
"IN011180800","JABALPUR, IN","2014-10-23",,"76","87",
"IN011180800","JABALPUR, IN","2014-10-24",,"77","89",
"IN011180800","JABALPUR, IN","2014-10-25",,"75","79",
"IN011180800","JABALPUR, IN","2014-10-26",,"74",,
"IN011180800","JABALPUR, IN","2014-10-27",,"74","84",
"IN011180800","JABALPUR, IN","2014-10-28",,"73","85",
"IN011180800","JABALPUR, IN","2014-10-29",,"75","89",
"IN011180800","JABALPUR, IN","2014-10-30",,"76","88",
"IN011180800","JABALPUR, IN","2014-10-31",,"76","90",
"IN011180800","JABALPUR, IN","2014-11-01",,"75","88",
"IN011180800","JABALPUR, IN","2014-11-02",,"71","86",
"IN011180800","JABALPUR, IN","2014-11-03",,"71",,
"IN011180800","JABALPUR, IN","2014-11-04",,"74","88",
"IN011180800","JABALPUR, IN","2014-11-05",,"75",,
"IN011180800","JABALPUR, IN","2014-11-06",,"73",,
"IN011180800","JABALPUR, IN","2014-11-07",,"72","87",
"IN011180800","JABALPUR, IN","2014-11-08",,"73","88",
"IN011180800","JABALPUR, IN","2014-11-09",,"72","86",
"IN011180800","JABALPUR, IN","2014-11-10",,"75","87",
"IN011180800","JABALPUR, IN","2014-11-11",,"77","87",
"IN011180800","JABALPUR, IN","2014-11-12",,"76","87",
"IN011180800","JABALPUR, IN","2014-11-13",,"75","89",
"IN011180800","JABALPUR, IN","2014-11-14",,"75","89",
"IN011180800","JABALPUR, IN","2014-11-15",,"76","88",
"IN011180800","JABALPUR, IN","2014-11-16",,"73",,
"IN011180800","JABALPUR, IN","2014-11-17",,"69","84",
"IN011180800","JABALPUR, IN","2014-11-18",,"65","81",
"IN011180800","JABALPUR, IN","2014-11-19",,"65",,
"IN011180800","JABALPUR, IN","2014-11-20",,"67","83",
"IN011180800","JABALPUR, IN","2014-11-21",,"68",,
"IN011180800","JABALPUR, IN","2014-11-22",,"67",,
"IN011180800","JABALPUR, IN","2014-11-23",,"67",,
"IN011180800","JABALPUR, IN","2014-11-24",,"67","85",
"IN011180800","JABALPUR, IN","2014-11-25",,"67","84",
"IN011180800","JABALPUR, IN","2014-11-26",,"66","82",
"IN011180800","JABALPUR, IN","2014-11-27",,"67",,
"IN011180800","JABALPUR, IN","2014-11-28",,"69","87",
"IN011180800","JABALPUR, IN","2014-11-29",,"70",,
"IN011180800","JABALPUR, IN","2014-11-30",,"70",,
"IN011180800","JABALPUR, IN","2014-12-01",,"70","84",
"IN011180800","JABALPUR, IN","2014-12-02",,"66","83",
"IN011180800","JABALPUR, IN","2014-12-03",,"65","81",
"IN011180800","JABALPUR, IN","2014-12-04",,"68","83",
"IN011180800","JABALPUR, IN","2014-12-05",,"65","81",
"IN011180800","JABALPUR, IN","2014-12-06",,"62","79",
"IN011180800","JABALPUR, IN","2014-12-07",,"60","79",
"IN011180800","JABALPUR, IN","2014-12-08",,"62","80",
"IN011180800","JABALPUR, IN","2014-12-09",,"64","83",
"IN011180800","JABALPUR, IN","2014-12-10",,"67",,
"IN011180800","JABALPUR, IN","2014-12-11",,"66",,
"IN011180800","JABALPUR, IN","2014-12-12",,"73","84",
"IN011180800","JABALPUR, IN","2014-12-13",,"68","72",
"IN011180800","JABALPUR, IN","2014-12-14",,"65",,
"IN011180800","JABALPUR, IN","2014-12-15",,"61",,
"IN011180800","JABALPUR, IN","2014-12-16",,"56","69",
"IN011180800","JABALPUR, IN","2014-12-17",,"56","68",
"IN011180800","JABALPUR, IN","2014-12-18",,"56","70",
"IN011180800","JABALPUR, IN","2014-12-19",,"58",,
"IN011180800","JABALPUR, IN","2014-12-20",,"60","73",
"IN011180800","JABALPUR, IN","2014-12-21",,"60","75",
"IN011180800","JABALPUR, IN","2014-12-22",,"59","78",
"IN011180800","JABALPUR, IN","2014-12-23",,"63",,
"IN011180800","JABALPUR, IN","2014-12-24",,"62",,"49"
"IN011180800","JABALPUR, IN","2014-12-25",,"61","77",
"IN011180800","JABALPUR, IN","2014-12-26",,"57","71",
"IN011180800","JABALPUR, IN","2014-12-27",,"54","70",
"IN011180800","JABALPUR, IN","2014-12-28",,"54","70",
"IN011180800","JABALPUR, IN","2014-12-29",,"55","72",
"IN011180800","JABALPUR, IN","2014-12-30",,"58","77",
"IN011180800","JABALPUR, IN","2014-12-31",,"64","75",
"IN011180800","JABALPUR, IN","2015-01-01",,"59","60",
"IN011180800","JABALPUR, IN","2015-01-02",,"63",,
"IN011180800","JABALPUR, IN","2015-01-03",,"64","66",
"IN011180800","JABALPUR, IN","2015-01-04",,"63","71",
"IN011180800","JABALPUR, IN","2015-01-05",,"57","69",
"IN011180800","JABALPUR, IN","2015-01-06",,"60","75",
"IN011180800","JABALPUR, IN","2015-01-07",,"62","77",
"IN011180800","JABALPUR, IN","2015-01-08",,"60","73",
"IN011180800","JABALPUR, IN","2015-01-09",,"56","72",
"IN011180800","JABALPUR, IN","2015-01-10",,"58",,
"IN011180800","JABALPUR, IN","2015-01-11",,"60","76",
"IN011180800","JABALPUR, IN","2015-01-12",,"58","72",
"IN011180800","JABALPUR, IN","2015-01-13",,"52","66",
"IN011180800","JABALPUR, IN","2015-01-14",,"57","77",
"IN011180800","JABALPUR, IN","2015-01-15",,"60","76",
"IN011180800","JABALPUR, IN","2015-01-16",,"58","72",
"IN011180800","JABALPUR, IN","2015-01-17",,"55","67",
"IN011180800","JABALPUR, IN","2015-01-18",,"54","68",
"IN011180800","JABALPUR, IN","2015-01-19",,"56","70",
"IN011180800","JABALPUR, IN","2015-01-20",,"60","78",
"IN011180800","JABALPUR, IN","2015-01-21",,"67","80",
"IN011180800","JABALPUR, IN","2015-01-22",,"66","79",
"IN011180800","JABALPUR, IN","2015-01-23",,"62","67",
"IN011180800","JABALPUR, IN","2015-01-24",,"60","63",
"IN011180800","JABALPUR, IN","2015-01-25",,"62",,
"IN011180800","JABALPUR, IN","2015-01-26",,"65","75",
"IN011180800","JABALPUR, IN","2015-01-27",,"62","66",
"IN011180800","JABALPUR, IN","2015-01-28",,"61","63",
"IN011180800","JABALPUR, IN","2015-01-29",,"58",,
"IN011180800","JABALPUR, IN","2015-01-30",,"56","69","48"
"IN011180800","JABALPUR, IN","2015-01-31",,"57","72",
"IN011180800","JABALPUR, IN","2015-02-01",,"62","78",
"IN011180800","JABALPUR, IN","2015-02-02",,"68","84",
"IN011180800","JABALPUR, IN","2015-02-03",,"71","87",
"IN011180800","JABALPUR, IN","2015-02-04",,"67","78",
"IN011180800","JABALPUR, IN","2015-02-05",,"63","75",
"IN011180800","JABALPUR, IN","2015-02-06",,"67","79",
"IN011180800","JABALPUR, IN","2015-02-07",,"69","85",
"IN011180800","JABALPUR, IN","2015-02-08",,"65","76",
"IN011180800","JABALPUR, IN","2015-02-09",,"63","73",
"IN011180800","JABALPUR, IN","2015-02-10",,"64","75",
"IN011180800","JABALPUR, IN","2015-02-11",,"66","76",
"IN011180800","JABALPUR, IN","2015-02-12",,"67",,
